Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
3d10019f-c88e-3de5-9916-6107b9c0263d,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,6172436000,0.0,2187
f4e7709c-02f6-37ca-aeea-8247d74e88e7,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,7817299000,0.0,2052
12c9daf5-a29c-36c9-ac55-28972463e566,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,6176964600,0.0,1145
27379046-608b-32f0-9df7-8c833cf5d11d,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,6177325500,0.0,155
226098a2-6a40-3588-b5bb-db56c3a30a04,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,5084273000,0.0,1729
b7175ab4-bde5-3848-891b-579bccb77c7c,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,6176365000,0.0,180
d733d4a9-080d-3593-b910-2366e652b7ea,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,6179837000,0.0,218
3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,5087721000,0.0,1927
d5117822-5756-389d-9547-891a372d580f,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,5085485300,0.0,2389
f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,5083341000,0.0,741
6f122869-a856-3d65-8db9-099bf4f5bbb8,LAHEY HOSPITAL & MEDICAL CENTER  BURLINGTON,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,7817445100,0.0,2807
465de31f-3098-365c-af70-48a071e1f5aa,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,5083831000,0.0,2349
1eaf97fa-9de6-38de-a9c4-6efe5dc574be,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,5083635000,0.0,739
80e919cc-df1a-3838-b75e-541564a286e5,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,5082281200,0.0,1074
8e00f524-3a5f-313e-9542-378dfc61193f,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,5086930410,0.0,233
56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,FAIRVIEW HOSPITAL,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,4135280790,0.0,71
161a799c-4894-36f6-8ca7-2a71c8107f79,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,9782493511,0.0,365
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,0.0,95
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,0.0,370
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,0.0,511
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,0.0,306
72a10c1a-ee7c-3a01-97b1-33f63244c13e,Edith Nourse Rogers Memorial Veterans Hospital (Bedford VA),200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,781-687-2000,0.0,1957
be4c63f3-8d38-3fa9-a183-62045b5c85f6,VA Boston Healthcare System  Jamaica Plain Campus,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,617-232-9500,0.0,341
ae67223f-808e-33d3-a83e-066deebf35ed,VA Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,MA,01053,42.345066,-72.68291,413-584-4040,0.0,1027
05462bf2-25d4-3ecd-afdf-bb3e1140929a,Causeway OPC,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,800-865-3384,0.0,1942
5573d6f9-681b-3f8f-9264-2da0fec29b1e,Lowell Veterans Community Care Center,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,978-671-9000,0.0,65
53b25c4b-e95f-3dd1-8e69-d427cdd83631,Framingham Outpatient Clinic,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,800-865-3384,0.0,1343
c1c0c43e-ca87-3ee5-9549-be3f28afde81,Greenfield Outpatient Clinic,143 Munson Street,Greenfield,MA,01301,42.580627,-72.623634,413-773-8428 Or 413-773-8428,0.0,111
e0c85f99-d520-3f26-8dcd-cfbf172afc5a,Haverhill Community Based Outpatient Clinic (CBOC),108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,800-838-6331,0.0,159
ed146054-9dd5-3f0b-83df-d29d983039c3,Hyannis Outpatient Clinic,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,508-771-3190,0.0,804
3490b118-b33a-38e3-b763-f6f8f0039d6b,Lowell Outpatient Clinic,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,800-865-3384,0.0,139
8881e3ee-e915-31b3-867f-8e2fbe41e887,Lynn Community Based Outpatient Clinic (CBOC),225 Boston Road  Suite 107,Lynn,MA,01904,42.470093,-70.95994,800-838-6331,0.0,155
0b78995f-8b45-34d3-969d-afcc456bb1c7,New Bedford Outpatient Clinic,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,508-994-0217,0.0,67
7b50426f-b50b-3d7c-ab22-04a0e1632ac8,Boston Vet Center,7 Drydock Ave  Suite 2070,Boston,MA,02210,42.34461,-71.03728,857-203-6461,0.0,11
3fbe3da9-8e41-3118-a253-7e2d1b46480f,Brockton Vet Center,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,508-580-2730 Or 508-580-2730,0.0,1
5b7aa5b4-aa6f-3acc-bd96-01ce774cb614,Lowell Vet Center,10 George Street  Gateway Center,Lowell,MA,01852,42.642513,-71.3062,978-453-1151,0.0,144
7c530dcd-43f3-3f87-b41b-9f704205e0f8,New Bedford Vet Center,73 Huttleton Ave.  Unit 2,Fairhaven,MA,02719,41.6318,-70.8801,508-999-6920 Or 508-999-6920,0.0,32
78dbf052-6958-3c67-af45-b5a450b70fe4,Springfield Vet Center,95 Ashley Avenue  Suite A,West Springfield,MA,01089,42.139397,-72.62382,413-737-5167 Or 413-737-5167,0.0,41
3a2242e0-de37-303b-bdfc-e160c7eae518,Worcester Vet Center,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,508-753-7902,0.0,26
05f449e8-89fc-3204-ac89-2416cc734431,PCP61,124 HARVARD ST,BROOKLINE,MA,02446-6499,42.323853,-71.142003,617-285-3777,0.0,34
d5f4875f-6df2-32a8-a01b-47267f47fc49,TERRI PEREIRA,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,508-481-5519,0.0,47
56e5df56-f45d-3a4d-918c-06306be9cb05,PCP214,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,42.673909,-71.091334,978-686-5013,0.0,82
2f5422eb-ec1b-3559-9119-ee754943fbf9,PCP353,25 BREAKWATER RD,BREWSTER,MA,02631-1311,41.747513,-70.066223,508-896-4400,0.0,39
cb60ed4c-0edb-3595-b0e3-897f1a2b917f,PCP523,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,781-821-1626,0.0,21
e1053175-7c18-3f57-9814-3e77d8080c14,PCP905,866 MAIN RD,WESTPORT,MA,02790-4311,41.579794,-71.081822,508-636-7569,0.0,130
d8002ada-b06d-3461-b297-f8b96abbbb28,PCP1153,681 WASHINGTON ST,NORWOOD,MA,02062-3530,42.187364,-71.195971,781-769-7849,0.0,73
b0bc9a3f-9875-3126-913f-1e1c1a01eb16,PCP1470,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,978-984-5748,0.0,29
e718d8af-524f-3e9b-8e7a-3319bbb48604,PCP1583,490 MAIN ST,MELROSE,MA,02176-3841,42.455723,-71.05901899999999,781-665-0897,0.0,50
6af0ebcc-05f8-3fa6-9c0a-8061fdadc2a4,PCP1609,130 CENTRE ST,DANVERS,MA,01923-1683,42.574174,-70.95051600000001,978-500-5550,0.0,27
46d76f18-28be-3225-9d6c-8f9a424775eb,ACTIVE MOTION PHYSICAL THERAPY,414 MAIN ST,WAKEFIELD,MA,01880-3018,42.50436,-71.064061,781-245-0055,0.0,28
7a90ea23-6a9c-3bd0-a62a-a462adbeee60,PCP1742,132 FRONT ST,SCITUATE,MA,02066-1386,42.205062,-70.74297800000001,781-545-1008,0.0,62
1dc3e5ea-c4e5-3921-8091-f93f95e6b114,PCP1847,54 NONSET PATH,ACTON,MA,01720-4720,42.483953,-71.43849499999999,978-413-9445,0.0,47
a0f5bcef-a277-330f-901c-27cd8c39df6d,CHIROPRACTIC SPINE AND SPORTS REHABILITATION  P.C.,25 RECREATION PARK DR,HINGHAM,MA,02043-4256,42.224319,-70.880673,781-982-5566,0.0,12
2101d4e0-8f93-36bb-b044-f3ae97394376,PCP1967,7 TOWER ST,HUDSON,MA,01749-1720,42.389071,-71.545864,978-562-6011,0.0,23
6cb36205-a8ea-322b-8376-c9c7dc6121df,PCP2054,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,978-290-1295,0.0,50
ca3fc9ea-baa5-3093-978b-29c0c734e2c2,PCP2287,136 DWIGHT RD,LONGMEADOW,MA,01106-2075,42.047565000000006,-72.57113000000001,413-565-7177,0.0,68
10fb096e-706f-3f84-af35-4bab399a8d11,PCP2370,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-354-1353,0.0,60
518271fa-2372-3b99-9b3f-a9ccc3cfc33b,PCP2704,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,508-473-12005,0.0,30
befd832a-ba6c-3404-b7d6-a01ee45f6fe1,ATLANTIC HEARING CARE  INC,990 PARADISE RD,SWAMPSCOTT,MA,01907-1395,42.468059000000004,-70.89126,781-581-1500,0.0,22
bc938b40-d8f2-3c87-877a-26071a128971,PCP3014,110 HOLTSHIRE RD,ORANGE,MA,01364-9736,42.605437,-72.292074,978-544-6699,0.0,1
433c8aea-1ab2-374e-a879-7c6fd0d3c4e6,PCP3099,1 FITCHBURG ST,SOMERVILLE,MA,02143-2127,42.390445,-71.101033,617-930-6902,0.0,30
8041c7d8-176f-3afc-80ed-e631206c4c65,PCP3302,34 HAYDEN ROWE ST,HOPKINTON,MA,01748-1889,42.224096,-71.54048900000001,508-333-5523,0.0,42
291d3ec5-a6bc-3cc7-bbc4-5473f2bcbc97,PCP3510,208 BROADWAY,HANOVER,MA,02339-2382,42.122956,-70.85631,781-829-6780,0.0,50
0de9633c-54dd-39cb-947c-8ab5ecdf93a2,PCP3874,2 SHAKER RD,SHIRLEY,MA,01464-2561,42.573654,-71.640986,978-425-6666,0.0,172
4409e057-3f33-39ab-92a1-54fd9c2f3a3e,DR TED F BUKOWSKI AND ASSOC PC,140 E MAIN ST,NORTON,MA,02766-2342,41.965340999999995,-71.18178,508-285-2015,0.0,149
1b16712e-c42b-38cc-8f9c-06c60aee8f4a,PCP3958,26 WAMPUM DR,BREWER,MA,02631-1311,41.760932,-70.070392,508-896-4499,0.0,99
3d57481a-530e-33ab-9369-ae7dace0d2b0,PCP3966,300 W MAIN ST B,NORTHBOROUGH,MA,01532-2132,42.323342,-71.646236,508-723-6141,0.0,18
ddee27b9-3e12-323a-b713-d10cdf15baa7,PCP4122,345 UNION ST,NEW BEDFORD,MA,02740-3679,41.661303000000004,-70.937913,508-617-3296,0.0,72
8af7aa69-ab21-3e45-b6a9-d36e2d54b504,PCP4167,16 CTR ST,NORTHAMPTON,MA,01060-3031,42.327044,-72.67463000000001,413-203-1168,0.0,47
a2b3ba4e-d3ad-3429-ade3-af77895c8be0,PCP4198,195 SUMMER ST,KINGSTON,MA,02364-1248,41.987196000000004,-70.74194200000001,781-585-7722,0.0,106
7b45aef4-bb25-3db6-97b0-297a23bae071,PCP4204,209 W CENTRAL ST,NATICK,MA,01760-3716,42.284822,-71.348811,508-650-8876,0.0,17
d86bfce3-fbc5-336b-b24e-aef844d6fe3e,PCP4233,271 MAIN ST,STONEHAM,MA,02180-3580,42.474208000000004,-71.097665,617-244-8389,0.0,54
4f70b545-9a32-3b26-9abf-9a1e2041896c,PCP4377,100 CUMMINGS CTR,BEVERLY,MA,01915-6126,42.556659,-70.84496,267-879-1789,0.0,36
0df61196-c165-3212-9389-40d4bb4a39cb,PCP4391,540 MAIN ST,WINCHESTER,MA,01890-2940,42.452752000000004,-71.144319,617-331-3314,0.0,15
ad3a23c5-ee9b-361d-96ee-244364c9b63a,PCP4460,7 KIMBALL LN E,LYNNFIELD,MA,01940-2617,42.534146,-71.038333,978-290-7090,0.0,23
6ab2e1c9-e185-3282-a4e8-d200a6f2b36c,PCP4621,282 MAIN ST,GROVELAND,MA,01834-1229,42.7539,-71.015935,978-758-2087,0.0,113
6ae741a1-f01a-398e-86f6-ec5fb6c32f14,PCP4675,20 TREMONT ST,DUXBURY,MA,02332-5315,42.044307,-70.70604499999999,781-934-0953,0.0,25
2ebd3876-5d50-333e-83b3-a33959b8894d,PCP4695,591 N AVE,WAKEFIELD,MA,01880-1647,42.50436,-71.064061,617-966-6669,0.0,47
896dc5ff-a1a7-3662-b59a-56d89ac7616d,PCP4799,534 NEW STATE HWY,RAYNHAM,MA,02767,41.930477,-71.046214,508-824-2438,0.0,68
f75bde75-e144-3ac3-9c56-9849a3eaad52,PCP4855,100 S MAIN ST UNIT C,MIDDLETON,MA,01949-2211,42.610513,-71.007118,978-390-1235,0.0,42
15a6249c-62d4-30f1-b4b1-776e679e7e4d,PCP4935,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-232-8032,0.0,40
9a66d253-fa81-3045-9df1-2844ad780dc0,PCP5060,112 MAIN ST,NORTHBOROUGH,MA,01532-1914,42.323342,-71.646236,508-393-72236,0.0,65
e73f5da9-599e-3c0d-976f-ee2e4421f347,PCP5128,1176 MEMORIAL DR B,CHICOPEE,MA,01020-3958,42.175668,-72.572257,413-593-3101,0.0,16
56ed0ca7-04eb-35fe-928c-b3f90fea5e10,PCP5203,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,781-608-6831,0.0,28
c14ad169-e03e-3914-a3f7-acb69051971f,PCP5315,175 MAIN ST,CHARLESTOWN,MA,02129-3225,42.33196,-71.020173,617-242-4476,0.0,28
0d768c74-92f5-367b-bd5c-76d3143e82b7,PCP5481,316 MAIN ST,OXFORD,MA,01540-1728,42.12826,-71.8671,508-987-3771,0.0,15
5b5591ce-ff1f-350c-8e37-c042f93646cb,PCP5628,349 OLD PLYMOUTH RD,SAGAMORE BEACH,MA,02562-2367,41.782888,-70.5321,508-833-3800,0.0,68
6fca7f82-5436-395c-b7d5-df9438fb4b2e,PCP5655,923 ROUTE 6A T,YARMOUTH PORT,MA,02675-2159,41.706920000000004,-70.221117,508-362-5080,0.0,13
53fce0b4-14fa-3ea3-8127-6563160b8ba9,PCP5717,563 MAIN ST,BOLTON,MA,01740-1300,42.439941,-71.601879,978-779-0211,0.0,31
9019855b-deec-32c9-8705-4aed825d0c2b,PCP5757,145 LINCOLN RD,LINCOLN,MA,01773-3840,42.425506,-71.310812,781-259-8501,0.0,89
26f1b65c-0efb-36a4-a07d-50e0346f30a4,PCP6089,17 WALTHAM RD,WAYLAND,MA,01778-1128,42.360427,-71.361099,508-361-1224,0.0,79
1840aee8-887d-3b36-b622-15692b0c7be3,PCP6767,123 DWIGHT RD,LONGMEADOW,MA,01106-1764,42.047565000000006,-72.57113000000001,413-567-2350,0.0,38
e9a3d0b3-e44a-3b9e-9540-5dd9bfaeee78,PCP6815,233 HARVARD ST,BROOKLINE,MA,02446-5017,42.323853,-71.142003,617-513-6254,0.0,28
28296513-2591-3a92-82cf-2697f7e44ecc,PCP7021,2 DUNDEE PARK DR,ANDOVER,MA,01810-3735,42.648044,-71.161751,978-247-8958,0.0,21
10b39ee6-5a5a-3ad7-a5e4-6a1c4529a5b6,PCP7118,63 PARK ST,ANDOVER,MA,01810-3662,42.648044,-71.161751,978-474-1700,0.0,13
e43fd7ef-4ec5-3f03-a270-c36158d48829,PCP7127,100 GROVE ST,WORCESTER,MA,01605-2647,42.269478,-71.807783,978-618-5807,0.0,38
e447a2df-4bd5-34e4-a5f9-82f9da952fd5,PCP7166,38 SOUTHWEST CUTOFF UNIT B,NORTHBOROUGH,MA,01532-2159,42.323342,-71.646236,508-393-0890,0.0,78
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,0.0,231
7798795a-999b-3042-8b30-baf9c81f54c4,PCP7519,888 MAIN ST,WINCHESTER,MA,01890-1913,42.452752000000004,-71.144319,781-729-4553,0.0,21
9b49afd9-7855-3377-9dc9-28b5d1f4ca0f,PCP7628,25 MAIN ST,WAYLAND,MA,01778-5036,42.360427,-71.361099,508-655-9127,0.0,50
dcb05fda-a016-39c0-a8bf-1687820bb32a,BARRY S PAUL  M.D.,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,781-643-0500,0.0,28
755debf5-7999-31ed-b86b-b42c5d3c613a,PCP8051,84 HIGH ST,MEDFORD,MA,02155-3819,42.423844,-71.10923100000001,857-756-3694,0.0,84
a3e7750b-1fba-3d70-ba3b-e88e6ac86ba9,PCP8076,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-576-6199,0.0,73
1e543ffc-1168-339c-bc2c-7c47eb6b6885,PCP8360,175 LITTLETON RD,WESTFORD,MA,01886-3120,42.585541,-71.44025,978-692-5070,0.0,57
0982d103-7a5c-34c6-bee6-39a790bd3d28,PCP8361,20 PARK AVE,WORCESTER,MA,01605-3911,42.269478,-71.807783,508-753-2389,0.0,65
c50e0399-4b76-340a-8cf2-f9e8cedaf14c,PATHWAYS COUNSELING ASSOCIATES  INC.,134 MIDDLE ST,LOWELL,MA,01852-1878,42.63898,-71.321141,978-937-2696,0.0,67
c2ecccb0-f9c0-36ca-bc8f-78710b04149f,PCP8372,20 TREMONT ST,DUXBURY,MA,02332-5315,42.044307,-70.70604499999999,617-645-0973,0.0,58
8df24b2c-33bc-3b40-9696-327ad4c96065,PCP8443,84 HUTTLESTON AVE,FAIRHAVEN,MA,02719-3140,41.633619,-70.871306,508-997-3600,0.0,33
