Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
5fad04ff-f607-3eea-82e4-fa982e23a92a,ALASKA PATHOLOGY  LLC,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,907-796-8841,0.0,470
1221b434-4f0a-3cb5-889f-b08b33b9990e,PCP127675,800 GLACIER AVE,JUNEAU,AK,99801-1852,58.3727,-134.17878100000001,,0.0,550
704cb459-7280-307f-b574-85b67bbe3c20,PCP128729,2 MARINE WAY,JUNEAU,AK,99801-1256,58.3727,-134.17878100000001,,0.0,693
8956eb9f-7598-304f-9da6-0e0bfb309b41,PCP136153,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,,0.0,487
b5e6fbbd-41ad-34e0-b823-b71944bd4331,PCP137650,3268 HOSPITAL DR A,JUNEAU,AK,99801-7800,58.3727,-134.17878100000001,,0.0,209
fc354294-d8e8-3faf-8cf3-24c4f742ae94,SEATTLE ANESTHESIA SERVICES PC,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,907-796-8632,0.0,754
1d47fc83-f85a-36e2-ae94-9c7522c01332,PCP149700,9309 GLACIER HWY B106,JUNEAU,AK,99801-9300,58.3727,-134.17878100000001,,0.0,609
8a2b6628-992b-3a2b-a4d5-2e09316dbf52,PCP152348,431 N FRANKLIN ST,JUNEAU,AK,99801-1186,58.3727,-134.17878100000001,,0.0,708
44a2456a-5283-38da-aff3-f56d0c0a5635,PCP156016,3268 HOSPITAL DR C,JUNEAU,AK,99801-7800,58.3727,-134.17878100000001,,0.0,630
180b7aba-e281-31cd-ac70-d4dad564e786,PCP159788,9309 GLACIER HWY,JUNEAU,AK,99801-9300,58.3727,-134.17878100000001,,0.0,567
78ebe071-e2d8-314c-9b83-bea2afde58b6,PCP166969,3220 HOSPITAL DR,JUNEAU,AK,99801-7899,58.3727,-134.17878100000001,206-459-4913,0.0,924
6f4b7cd5-027f-3f73-bd0d-25fd09a5a7e7,JUNEAU BONE AND JOINT CENTER LLC,3220 HOSPITAL DR,JUNEAU,AK,99801-7899,58.3727,-134.17878100000001,907-364-2663,0.0,436
4198447a-530b-3a2e-bb2f-77872114be4e,PCP173049,9109 MENDENHALL MALL RD,JUNEAU,AK,99801-7136,58.3727,-134.17878100000001,907-957-6940,0.0,491
64635b16-45cb-37c5-a2d2-b3adf465ad18,PCP173991,8800 GLACIER HWY,JUNEAU,AK,99801-8080,58.3727,-134.17878100000001,907-789-0405,0.0,644
e7c52a98-2a2d-379f-af42-0abd3100c4e8,PCP174072,8505 OLD DAIRY RD,JUNEAU,AK,99801-6921,58.3727,-134.17878100000001,,0.0,691
1abea811-cbb5-3d1e-bd33-d1213bdaf639,BARTLETT REGIONAL HOSPITAL,3225 HOSPITAL DR,JUNEAU,AK,99801-7863,58.3727,-134.17878100000001,907-796-8632,0.0,808
6cf92be0-8d28-33e0-a8fe-94c8efa36fca,JUNEAU ALLIANCE FOR MENTAL HEALTH  INC,3406 GLACIER HWY,JUNEAU,AK,99801-7251,58.3727,-134.17878100000001,907-463-3303,0.0,1003
af88af59-c31c-38fd-b364-49177dd4d2f8,BETTER HEALTH PAIN AND WELLNESS CENTERS  LLC,2201 DUNN ST,JUNEAU,AK,99801-9480,58.3727,-134.17878100000001,907-796-3333,0.0,701
19f1855b-df93-38ce-8417-296aa453353f,SOUTHEAST RADIOLOGY CONSULTANTS LLC,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,907-796-8631,0.0,853
9b07ac23-bf17-30b7-8a16-0a0ffb6658fe,PCP214796,10004 GLACIER HWY,JUNEAU,AK,99801-8560,58.3727,-134.17878100000001,,0.0,720
fddf1ab0-bff7-32ad-b5b6-1e9b43daf3ee,VALLEY MEDICAL CARE PC,1801 SALMON CREEK LN,JUNEAU,AK,99801-7864,58.3727,-134.17878100000001,907-586-2434,0.0,818
3da80102-1a9e-34ed-bf4e-73b10837f4a5,ALASKA VISION CENTER INC,800 GLACIER AVE,JUNEAU,AK,99801-1855,58.3727,-134.17878100000001,907-586-9864,0.0,512
8fa26f78-623f-329e-a7b4-bdaa88bdb569,PCP227686,10301 GLACIER HWY,JUNEAU,AK,99801-8565,58.3727,-134.17878100000001,,0.0,766
9d22629c-98a4-3684-9c99-03c784ae0f24,MEDICAL GROUP OF ALASKA,8585 OLD DAIRY RD,JUNEAU,AK,99801-8094,58.3727,-134.17878100000001,907-357-9590,0.0,650
6cede241-414a-3fe6-aedc-943d974d38de,PCP262008,800 GLACIER AVE,JUNEAU,AK,99801-1852,58.3727,-134.17878100000001,907-463-5557,0.0,740
3489ceff-8979-30ec-9a7f-04eb576be5de,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,3245 HOSPITAL DR,JUNEAU,AK,99801-7809,58.3727,-134.17878100000001,907-463-4040,0.0,806
eede82e3-bf56-3855-957d-e2111b64fd26,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,1200 SALMON CREEK LN,JUNEAU,AK,99801-7861,58.3727,-134.17878100000001,907-463-4040,0.0,913
6b4059be-7dd4-3ce7-95c6-2bf7b2074c06,JUNEAU EMERGENCY MEDICAL ASSOCIATES INC,3260 HOSPITAL DR,JUNEAU,AK,99801-7808,58.3727,-134.17878100000001,907-796-8427,0.0,707
470374d9-3947-36d3-a60d-b92575cb53c8,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,225 S FRONT ST,JUNEAU,AK,99801-1244,58.3727,-134.17878100000001,907-966-2411,0.0,358
b5f856a0-ad9c-3ead-a43c-b3731fb329a3,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,225 FRONT ST,JUNEAU,AK,99801-1244,58.3727,-134.17878100000001,907-586-4230,0.0,925
ed8d54f6-5501-3a46-9411-7d10b2125fb0,Front Street Clinic - Juneau,222 Front Street  #202,Juneau,AK,99801,58.30076049999999,-134.4066402,907-463-4201,0.0,2055
1ddda443-98df-3a47-97ad-f2490f0e191d,JUNEAU URGENT AND FAMILY CARE,8505 OLD DAIRY ROAD,JUNEAU,AK,99801,58.3619599,-134.5728211,907-790-4111,0.0,5352
5bbf7f47-4c1e-3b22-b646-ed0df496f74a,HOSPICE & HOME CARE OF JUNEAU,419 SIXTH STREET,JUNEAU,AK,99801,58.3727,-134.178781,9074633113,0.0,291
f5f6a5be-24c4-37d0-a78b-4a566f0e30f6,HOSPICE AND HOME CARE OF JUNEAU,419 SIXTH STREET,JUNEAU,AK,99801,58.3727,-134.178781,(907) 463-6111,0.0,112
5f10c08d-f234-3d5b-85be-c0051d523261,WILDFLOWER COURT,2000 SALMON CREEK LANE,JUNEAU,AK,99801,58.3727,-134.178781,9074638700,0.0,478
