code,name
672,FOLINIC ACID
674,EVISTA
676,ATAZANAVIR SULFATE.
677,TENOFOVIR DISOPROXIL FUMARATE.
678,PREMARIN
680,COENZYME Q10
682,VANCOMYCIN HCL
685,PROVIGIL
687,PERCOCET
688,SKELAXIN
689,MIRAPEX
691,CRANBERRY.
692,FISH OIL
693,VIIBRYD
694,REQUIP
702,NICARDIPINE
703,RECOMODULIN
705,VIDAZA
706,CYTARABINE.
707,IDARUBICIN
708,VORICONAZOLE.
709,AMIKACIN
710,CEFEPIME
711,EUTIROX
712,POLARAMINE
713,POSACONAZOLE
716,DEKRISTOL
720,TRIAMTERENE AND HYDROCHLOROTHIAZIDE
721,AMITRIPTYLINE
722,PANTOPRAZOL
723,AMLODIPIN
725,DOXORUBICIN
728,METOCLOPRAMIDE.
730,UROMITEXAN
732,EMEND
735,ACICLOVIR
736,Certolizumab pegol RA
742,ARGAMATE
743,ESTRING
745,ZOMETA
746,ATEZOLIZUMAB.
747,OXALIPLATIN.
748,LEUCOVORIN CALCIUM.
749,FLUOROURACIL.
750,DOCUSATE
751,MIRALAX
752,OXAZEPAM.
753,ZOFRAN
754,PRADAXA
755,NITROSTAT
758,ENALAPRIL
759,METFORMIN HCL
761,ZANAFLEX
762,GLUCOTROL
763,PEPCID
767,ELAVIL
769,IMPLANON
770,TRACLEER
771,VENTAVIS
772,LETAIRIS
773,ELIQUIS
774,ACETYLSALICYLIC ACID
775,BLOPRESS
776,L-THYROXINE
777,XYREM
779,MAGNESIUM OXIDE.
783,FIORICET
785,EFFEXOR
786,ATARAX
787,HUMALOG
788,"INSULIN, HUMAN"
789,WHO-INSULIN GLARGINE
790,CAPTOPRIL.
793,panitumumab
797,etanercept
799,QUININE
800,VALSARTAN.
801,RHEUMATREX
802,FOLIAMIN
805,ISCOTIN
808,GALVUS
809,NOVORAPID
810,MAGNESIUM
817,CONCOR
818,BETALOC
823,EMTRICITABINE
824,LIPANTHYL
825,ZIDOVUDINE.
828,MACROBID
829,DECADRON
830,NITROFURANTOIN.
836,VALACYCLOVIR
837,LUMIGAN
838,ALPHAGAN P
839,COSOPT
840,NIVOLUMAB
841,TINZAPARIN
842,LOPERAMIDE
843,COCODAMOL
846,GENTAMICIN.
847,TAZOCILLINE
854,MULTIVITAMINS
856,VITAMIN K
859,LOESTRIN NOS
860,EPIPEN
861,BUSPIRONE HCL
864,PULMICORT TURBUHALER
865,AUGMENTIN
866,IPRATROPIUM BROMIDE.
868,VITAMIN D2
869,STELARA
870,ALENDRONIC ACID
871,HYDROXOCOBALAMIN
872,ADCAL D3
873,FURADANTINE
876,LANTUS SOLOSTAR
877,SOLOSTAR
878,VICTOZA
881,VITAMIN D /00107901/
883,METHYLPREDNISOLONE SODIUM SUCCINATE.
885,DOPAMINE
889,PROCHLORPERAZINE MALEATE.
890,IMODIUM
891,REGLAN
892,POLYETHYLENE GLYCOL
894,BISACODYL.
895,NORMAL SALINE
896,BACTRIM
897,FRAGMIN
898,SENNA /00142201/
899,MIDODRINE
902,SODIUM PHOSPHATE
903,LACTATED RINGERS SOLUTION
905,CILOSTAZOL.
908,ALUMINIUM HYDROXIDE
912,PANTOPRAZOLE SODIUM SESQUIHYDRATE
917,NOCTAMIDE
920,ORAMORPH
921,DIAZEPAM.
922,COLECALCIFEROL
923,DOMPERIDONE
924,OPSUMIT
925,AVAPRO
926,HYDRALAZINE
927,VYTORIN
930,FEXOFENADINE
934,NPH INSULIN
935,RIVOTRIL
937,TRIAZOLAM.
938,BOTOX
939,CHANTIX
940,PHENERGAN
941,IBRUTINIB
942,ADCAL
943,FLUCONAZOLE.
944,ZOLEDRONIC ACID.
945,CO-AMOXICLAV
946,FLAXSEED
948,LETROZOLE.
950,COVERSYL
951,STILNOCT
952,ZELITREX
953,KUVAN
956,CISPLATIN.
959,EXEMESTANE.
961,CEFCAPENE PIVOXIL HYDROCHLORIDE
962,LOXOPROFEN
972,VIMPAT
974,HALDOL
975,LATUDA
978,SPRYCEL
979,CARVEDILOL.
980,DIGOXIN.
981,FLOMAX
984,PROTONIX /00661201/
986,HIZENTRA
987,SEROQUEL
988,COGENTIN
989,COPAXONE
990,BACLOFEN.
992,GLICLAZIDE
993,RABEPRAZOLE
994,REPAGLINIDE.
995,ANTIBIOTICS
996,PROMAC
997,ALLOID
998,ISOBIDE
999,BORTEZOMIB
1000,MELPHALAN.
1001,DIPHENHYDRAMINE HCL
1002,ALTACE
1004,URSODIOL.
1005,PERTUZUMAB.
1006,DOCETAXEL.
1007,QUETIAPINE.
1008,LONQUEX
1011,MCP
1012,AXIRON
1013,EFFIENT
1017,DEXAMBUTOL
1018,COLCHICINE.
1020,ZIAGEN
1021,PREVISCAN (FLUINDIONE)
1022,TARDYFERON
1024,CARBOCISTEINE
1029,MOTILIUM
1030,PRISTIQ EXTENDED-RELEASE
1032,PERIACTIN
1033,XOPENEX
1034,QVAR
1035,LABETALOL
1036,CLOZAPINE.
1037,DIANEAL LOW CALCIUM PERITONEAL DIALYSIS SOLUTION WITH DEXTROSE
1040,ROCALTROL
1041,ZALTRAP
1042,LEUCOVORIN.
1043,5-FU
1046,METOPROLOL TARTRATE.
1051,HYZAAR
1052,ENTOCORT
1054,ALENDRONATE
1056,ZOLEDRONIC ACID
1062,IMOVANE
1066,ENALAPRIL MALEATE.
1068,ADRIAMYCIN
1069,PEGFILGRASTIM
1070,FAMPYRA
1071,AVODART
1074,SILDENAFIL.
1075,ETOMIDATE.
1076,ROCURONIUM
1081,LIDEX
1082,STROMECTOL
1086,VITAMIN A
1088,CHLORTHALIDONE.
1090,TAXOTERE
1091,DIFLUCAN
1092,XYLOCAINE
1093,MYCOSTATIN
1095,RESTORIL
1096,ORENCIA
1097,GOLD
1098,ZITHROMAX
1100,QUINAPRIL.
1101,LANOXIN
1103,LEVEMIR
1104,ALDACTONE
1106,K-LOR
1108,GALVUS MET
1112,ETOPOSIDE.
1114,OPC-14597
1116,ANDROGEL
1117,TESTIM
1119,CORTANCYL
1120,ACETAMINOPHEN AND CODEINE
1121,UVEDOSE
1124,ALDACTONE A
1126,PERJETA
1127,HERCEPTIN
1128,XGEVA
1129,FASLODEX
1131,DOXEPIN
1135,VOLTAREN
1136,CARBOCAL
1137,GLEEVEC
1138,NEUPRO
1141,FINASTERIDE.
1142,ZYCLARA
1143,PROMETHAZINE
1144,DYMISTA
1145,PROTONIX
1146,IMBRUVICA
1147,OXYCODONE AND ACETAMINOPHEN
1150,ADRENALINE
1151,ELIGARD
1152,REMICADE
1153,IMUREL
1154,MAGNYL
1156,CELECOX
1157,LENDORMIN
1158,MS CONTIN
1159,DEPAKENE
1162,MOTRIN
1164,ZETIA
1165,CELECOXIB.
1167,DUONEB
1169,CLARITIN (UNITED STATES)
1170,BACTRIM DS
1175,HUMULIN N
1176,IPRATROPIUM
1178,GLYBURIDE.
1179,CARBAMAZEPINE.
1180,VALPROIC ACID.
1181,EQUA
1182,ARTIST
1183,MEXITIL
1184,AMARYL
1186,SOLANAX
1187,CYCLOPHOSPHAMID
1188,EZETROL
1193,TELMISARTAN.
1194,VITAMIN B COMPLEX
1196,NAGLAZYME
1197,DIOVAN HCT
1202,MIYA-BM
1203,WYPAX
1204,YOKUKANSAN
1205,ATACAND
1208,Pantoprazole
1212,CLOMIPRAMINE
1213,CLOZARIL
1217,CUBICIN
1218,CEFTRIAXONE.
1219,DDAVP
1220,ATROPINE.
1222,GUANFACINE.
1223,FLUDROCORTISONE ACETATE.
1224,COMBIVENT
1225,Esomeprazole
1226,Rabeprazole
1227,DESLORATADINE.
1228,Paracetamol
1231,CALCITRIOL.
1238,MEGACE
1239,DUPHALAC
1240,LEGALON
1241,SPIRONOLACTON
1245,IBANDRONATE
1246,NEULASTA
1247,CYTOXAN
1248,ARICEPT
1249,FERROUS GLUCONATE
1250,THIAMINE.
1251,CYANOCOBALAMIN.
1253,ZAVESCA
1255,URSODEOXYCHOLIC ACID
1256,BETASERON
1259,PROPRANOLOL
1260,DULERA
1261,HYDROCHLOROTHIAZIDE AND LISINOPRIL
1262,BUSPIRONE
1263,CALTRATE
1264,GRAVOL
1266,AMISULPRIDE
1267,VITAMIN B
1269,OLANZAPINE.
1270,PERSANTINE
1272,BACTRAMIN
1274,EPADEL-S
1276,FEBURIC
1278,LUNESTA
1280,AMOXICILLIN TRIHYDRATE
1281,APO PREDNISONE
1283,CALTAN
1287,SENNOSIDE
1292,OXYBUTYNIN.
1293,FENOFIBRATE.
1294,ATORVASTATIN CALCIUM.
1296,BLINDED PLACEBO
1299,MEGESTROL
1302,TROKENDI XR
1304,DROPERIDOL.
1305,COMPAZINE
1310,ALTEPLASE.
1311,MULTAQ
1312,IMDUR
1315,DESOXIMETASONE.
1316,BUMETANIDE.
1317,MOBIC
1318,VELETRI
1319,ADEMPAS
1320,HALOPERIDOL.
1321,Certolizumab pegol
1322,ACIPHEX
1323,SUCRALFATE.
1329,IMODIUM A-D
1330,CEFUROXIME AXETIL.
1331,VIMOVO
1332,PREDNISOLON /00016201/
1334,THYMOGLOBULIN
1337,ZYPREXA
1338,L-THYROXIN
1340,TAVEGIL
1343,MODURETIC 5-50
1345,BENDROFLUMETHIAZIDE
1346,TYLENOL EXTRA STRENGTH
1347,SUTENT
1348,TRADJENTA
1351,PANTOPRAZOLE SODIUM.
1353,AMLODIPINE BESYLATE.
1354,ACIDOPHILUS
1356,TRESIBA
1361,LOPID
1364,HEROIN
1365,WELLBUTRIN XL
1366,LOVAZA
1367,RECLAST
1368,TRICOR
1370,OBINUTUZUMAB.
1371,Bendamustine
1373,HYDROXYZINE PAMOATE.
1375,FLUITRAN
1377,Artist
1378,ADALAT CC
1380,TRAZENTA
1383,SECTRAL
1384,CETUXIMAB.
1388,PLETAAL
1391,CLARITHROMYCIN.
1393,NORTRIPTYLINE
1395,ZITHROMAC
1396,GASMOTIN
1397,MAGLAX
1398,TAMIFLU
1401,ZONEGRAN
1404,ZONISAMIDE.
1405,LEVETIRACETAM.
1407,ADVAGRAF
1408,ARANESP
1410,METHOTREXATE SODIUM.
1411,NICORANDIL
1412,Erlotinib
1413,ATOVAQUONE.
1414,Abacavir sulfate + lamivudine
1415,EPIVIR
1416,VALIXA
1417,LUMIZYME
1418,PIOGLITAZONE.
1419,TAMSULOSIN
1420,INVOKANA
1421,JANUVIA
1422,ACTOS
1423,CETIRIZINE HYDROCHLORIDE.
1424,POTASSIUM CITRATE.
1425,TAMSULOSIN HYDROCHLORIDE.
1426,DICLOFENAC SODIUM.
1431,FILGRASTIM
1433,CICLOSPORIN
1434,CORTICOSTEROID NOS
1435,DAFALGAN
1440,NACL
1442,NOVAMINSULFON
1446,LEVOTHROID
1450,CALCIUM WITH VITAMIN D
1451,MICROZIDE
1453,ESCITALOPRAM
1455,AMLODIPINE BESILATE
1456,MUCOSOLVAN
1457,ZOSYN
1459,SYMMETREL
1460,ASPARA POTASSIUM
1462,SULBACILLIN
1463,TENORETIC
1464,KADIAN
1465,PRED FORTE
1466,ZYTIGA
1467,LATANOPROST.
1469,TRAMADOL/TRAMADOL HYDROCHLORIDE
1472,LACTULOSE.
1475,DOLOPHINE
1482,REMODULIN
1483,ORENITRAM
1486,TADALAFIL
1487,PROBIOTIC /06395501/
1488,IRBESARTAN.
1489,LOSEC
1490,TYVASO
1491,CENTRUM SILVER
1492,RIVAROXABAN
1493,VINCRISTINE SULFATE.
1494,DOXORUBICIN HYDROCHLORIDE.
1495,VEPESID
1497,VELCADE
1499,ALKERAN
1500,XALKORI
1501,CENESTIN
1502,BIOTIN
1503,FISH OIL OMEGA 3
1504,PROMETHAZINE - CODEINE
1506,GENOTROPIN
1508,ACETYLCYSTEINE.
1513,PROPOFOL.
1516,MARCAIN
1519,DICYCLOMINE
1520,SERTRALINE HCL
1522,NICOTINE.
1523,DIABETA
1524,Zopiclone
1528,TORADOL
1532,DAUNORUBICIN
1534,MOXIFLOXACIN.
1536,KCL
1542,HYDROCODONE BITARTRATE.
1546,MACROGOL
1547,NOVAMIN
1549,PAMIDRONATE
1550,BYETTA
1552,MAGNESIUMOXIDE
1557,EXFORGE
1558,EURODIN
1561,TRAJENTA
1562,VINCRISTIN
1563,OMEPRAZOL
1564,COTRIM FORTE
1566,CORTISONE ACETATE.
1568,NEBILET
1575,PHENYTOIN.
1576,COTRIMOXAZOLE
1579,SODIUM BICARBONATE.
1588,"HYDROCHLOROTHIAZIDE,VALSARTAN"
1589,OMNARIS
1590,DIAMICRON
1594,KEFLEX
1596,AMOXIL
1599,XENAZINE
1600,PROVENTIL HFA
1604,NOVOLIN N
1605,DELTASONE
1606,ZINC.
1607,Baby aspirin
1610,AMLODIPINE /00972402/
1613,AMBROXOL HYDROCHLORIDE
1615,AVONEX
1616,TECFIDERA
1617,KALYDECO
1618,PLACEBO
1619,BENDAMUSTINE
1622,ALIMTA
1623,PROSCAR
1626,GLYCYRON
1627,OTREXUP
1629,HYDROCODONE/ACETAMINOPHEN
1630,METRONIDAZOLE.
1637,HALCION
1638,CARTIA XT
1645,DORETA
1647,ENTYVIO
1648,TETRABENAZINE.
1649,SIMPONI
1651,DIHYDROCODEINE
1655,RALTEGRAVIR.
1658,SELENIUM
1660,ADALAT
1661,PARATABS
1662,HISTEC
1663,LACIDIPINE
1665,ZOSTAVAX
1669,PASIREOTIDE.
1672,TEMESTA
1673,PRAXITEN
1674,BUDESONIDE.
1681,FEBUXOSTAT.
1682,AROMASIN
1683,Oxycodone Hydrochloride (similar to NDA 22-272)
1687,PRIMOBOLAN-DEPOT
1689,EXELON
1690,MAXZIDE
1693,TESSALON
1694,NITROGLYCERINE
1695,DURAGESIC
1697,ZAPONEX
1699,MULTIPLE VITAMINS
1713,BIPERIDEN
1717,LAMIVUDINE.
1718,AMLODIN
1719,INDAPAMIDE.
1720,SOMAVERT
1721,NORTHERA
1722,CARBIDOPA/LEVODOPA
1723,SELEGILINE
1724,ADVAIR DISKUS
1727,RELPAX
1728,VERAPAMIL
1729,OTEZLA
1730,MESTINON
1731,VITAMIN B6
1734,TIMOFEROL
1736,ALCOHOL.
1738,BUMEX
1741,VIGANTOLETTEN
1745,METHADONE
1752,CEPHALEXIN.
1755,CLARITIN-D NOS
1759,VASOLAN
1768,LIOTHYRONINE
1770,IRON SULFATE
1775,VISTARIL /00058402/
1778,WELCHOL
1783,SULFAMETHOXAZOLE
1784,LOTRONEX
1785,POMALYST
1788,LEVOCETIRIZINE
1789,LISINOPRIL HCTZ
1790,SUBOXONE
1791,SOVALDI
1792,RIBAVIRIN.
1793,BRIMONIDINE
1794,METHOCARBAMOL.
1795,PRAMIPEXOLE.
1797,LEVOTHYROXINE /00068002/
1798,BYSTOLIC
1800,CYCLOBENZAPRINE.
1803,Calcium
1804,CYCLOBENZAPRINE HCL
1805,DULOXETINE HCL
1806,OXYBUTYNIN CHLORIDE.
1808,INCRUSE ELLIPTA
1809,ANORO ELLIPTA
1811,LUPRON
1813,GEODON
1820,CLINDAMYCIN.
1822,LIMAS
1823,FEMARA
1825,RABEPRAZOLE NA
1829,ACC
1831,THEOPHYLLINE
1832,BOSULIF
1838,PULMICORT FLEXHALER
1839,TUMS
1841,VISTARIL
1847,TIGECYCLINE.
1851,LAX-A-DAY
1853,Multivitamins
1860,APIDRA
1861,SITAGLIPTIN
1862,ISOSORBIDE.
1863,MOMETASONE
1865,ROPINIROLE.
1867,CLOBETASOL PROPIONATE.
1868,TIOTROPIUM
1869,DYSPORT
1872,DEPAKINE
1873,FARXIGA
1874,Biotin
1875,Potassium
1877,ROZEREM
1878,KENALOG
1879,LEDIPASVIR/SOFOSBUVIR
1880,ROSUVASTATIN CALCIUM.
1881,DITROPAN XL
1882,PRAMIPEXOLE DIHYDROCHLORIDE.
1884,MTX
1888,HEPSERA
1889,ZEFIX
1892,DOXAZOCIN
1896,TRIMETHOPRIM.
1899,PROPAFENONE.
1902,ISONIAZID.
1907,BELATACEPT
1910,LEMTRADA
1911,CLEMASTINE
1915,BETAMETHASONE DIPROPIONATE.
1917,GARLIC /01570501/
1918,LEVOTHYROXINE SODIUM.
1919,PATADAY
1925,ATROPINE DROPS
1930,LEVODOPA
1932,CLEXANE
1935,MARCUMAR
1939,ABATACEPT
1943,XELJANZ XR
1944,FLURAZEPAM
1945,TIMOLOL.
1948,BENZODIAZEPINE
1949,TICAGRELOR.
1954,NALBUPHINE
1955,REBETOL
1956,PEGASYS
1959,APIDRA SOLOSTAR
1962,ASPIRIN//ACETYLSALICYLIC ACID
