code,name
272,Gout
273,Blood potassium increased
274,Cystitis
275,Cerebral infarction
276,Sleep apnoea syndrome
277,Mucopolysaccharidosis II
278,Lymphocytic lymphoma
279,Chronic lymphocytic leukaemia
280,Influenza
281,Sedation
282,Lymphoma
283,Phenylketonuria
284,Blood pressure increased
285,Oesophageal adenocarcinoma
286,Prostate cancer metastatic
287,Hormone-refractory prostate cancer
288,Oedema
289,Prostate cancer stage IV
290,Heart disease congenital
291,Abdominal distension
292,Decreased appetite
293,Upper gastrointestinal haemorrhage
294,Delusion
295,Primary immunodeficiency syndrome
296,Gait disturbance
297,Malaise
298,Tachycardia
299,Blood testosterone decreased
300,Pulmonary tuberculosis
301,Post-traumatic pain
302,Reflux gastritis
303,Increased viscosity of bronchial secretion
304,Spinal pain
305,Nephrotic syndrome
306,Dumping syndrome
307,Aggression
308,Coronary artery disease
309,End stage renal disease
310,Peritoneal dialysis
311,Vitamin D deficiency
312,Colonoscopy
313,Urinary tract infection
314,Angiopathy
315,Prostatic specific antigen
316,Diuretic therapy
317,Chondropathy
318,Turner's syndrome
319,Menstrual discomfort
320,Atrial tachycardia
321,Dwarfism
322,Myositis
323,Complex regional pain syndrome
324,Angina pectoris
325,Gastroenteritis
326,Chills
327,Thyroid cancer
328,Hypothalamo-pituitary disorder
329,Hypokalaemia
330,Hyperuricaemia
331,Renal cell carcinoma
332,Anxiety disorder
333,Eating disorder
334,Pain in extremity
335,Hypoaesthesia
336,Nerve compression
337,Procedural pain
338,Prostatic disorder
339,Skin cancer
340,Chest pain
341,Sinus congestion
342,Mantle cell lymphoma
343,Supplementation therapy
344,Swelling
345,Wheezing
346,Angiomyolipoma
347,Partial seizures
348,Infantile spasms
349,Spinal disorder
350,Colitis
351,Mucopolysaccharidosis VI
352,Restless legs syndrome
353,Gastrointestinal stromal tumour
354,Musculoskeletal pain
355,Stomatitis
356,Endocarditis enterococcal
357,Device related infection
358,Hypoglycaemia
359,Respiratory disorder
360,Bronchial disorder
361,Rhinitis allergic
362,Hepatocellular carcinoma
363,Androgen replacement therapy
364,Niemann-Pick disease
365,Temporomandibular joint syndrome
366,Bipolar I disorder
367,Prostatomegaly
368,Trigeminal neuralgia
369,Carcinoid syndrome
370,Non-small cell lung cancer
371,Fungal infection
372,Sepsis
373,Ischaemic stroke
374,Urticaria
375,Transplant
376,T-cell depletion
377,Acromegaly
378,Visual impairment
379,Hormone replacement therapy
380,Stress
381,Gastrinoma
382,Neoplasm progression
383,Malignant neoplasm of islets of Langerhans
384,Liver transplant rejection
385,Gastrointestinal haemorrhage
386,Probiotic therapy
387,Blood calcium decreased
388,Bladder disorder
389,Blood magnesium decreased
390,Blood cholesterol abnormal
391,Postpartum haemorrhage
392,Haemorrhage
393,Drug abuse
394,Thyroid stimulating hormone-producing pituitary tumour
395,Blood triglycerides increased
396,Endometrial cancer
397,Nephrogenic anaemia
398,Oropharyngeal cancer
399,Blood pressure decreased
400,Coronary arterial stent insertion
401,Mood swings
402,Agitation
403,Huntington's disease
404,Chronic gastritis
405,Myocardial ischaemia
406,Myocardial infarction
407,Liver transplant
408,Bile duct cancer
409,Gallbladder cancer
410,Pneumocystis jirovecii pneumonia
411,Immune reconstitution inflammatory syndrome
412,Cytomegalovirus infection
413,Opportunistic infection prophylaxis
414,Glycogen storage disease type II
415,Juvenile idiopathic arthritis
416,Autoimmune thyroiditis
417,Bone marrow failure
418,Folate deficiency
419,Joint injection
420,Vitamin supplementation
421,Neuromuscular pain
422,Cerebral haemorrhage
423,Pneumonia aspiration
424,Smoking cessation therapy
425,Polymyositis
426,Acute coronary syndrome
427,Stem cell transplant
428,Asthma-chronic obstructive pulmonary disease overlap syndrome
429,Systemic sclerosis pulmonary
430,Diabetes insipidus
431,Adrenal insufficiency
432,Metastatic gastric cancer
433,Patient restraint
434,Abdominal pain upper
435,Candida infection
436,Vulvovaginal mycotic infection
437,Rash
438,Mouth ulceration
439,Neurogenic bladder
440,Skin papilloma
441,Acute myeloid leukaemia
442,Polyuria
443,Blood potassium decreased
444,Metastases to pancreas
445,Metastases to kidney
446,Metastases to lung
447,Renal cancer
448,Speech disorder
449,Postoperative care
450,Peripheral vascular disorder
451,Venous stenosis
452,Diastolic dysfunction
453,Varicose vein
454,Balance disorder
455,Calcium deficiency
456,Disturbance in social behaviour
457,Productive cough
458,Contusion
459,Pemphigus
460,Iron deficiency anaemia
461,Prader-Willi syndrome
462,Respiratory distress
463,Extrapyramidal disorder
464,Movement disorder
465,Tardive dyskinesia
466,Hair disorder
467,Nail disorder
468,Skin disorder
469,Sciatica
470,Bipolar disorder relapse prophylaxis
471,B-cell lymphoma recurrent
472,Glucose tolerance impaired
473,Heart rate abnormal
474,Post herpetic neuralgia
475,Pulmonary embolism
476,Sinusitis
477,Anaemia prophylaxis
478,Tourette's disorder
479,Barrett's oesophagus
480,Hiatus hernia
481,Viral upper respiratory tract infection
482,Cytokine release syndrome
483,Neuroendocrine carcinoma
484,Polycythaemia vera
485,Intraocular pressure increased
486,Gastrointestinal motility disorder
487,Oesophagitis
488,Vitamin D decreased
489,Dysmenorrhoea
490,Arteriosclerosis
491,Primary myelofibrosis
492,Stent placement
493,Peripheral arterial occlusive disease
494,Neovascular age-related macular degeneration
495,Dementia Alzheimer's type
496,Hepatic cirrhosis
497,Vertigo positional
498,Orthostatic hypotension
499,Weight decreased
500,Tension
501,Androgenetic alopecia
502,Myasthenia gravis
503,Drug tolerance
504,"Astrocytoma, low grade"
505,Colitis ulcerative
506,Pulmonary fibrosis
507,Psychiatric symptom
508,Urticaria chronic
509,Transfusion
510,Constipation prophylaxis
511,Nystagmus
512,Hypertonic bladder
513,Transgender operation
514,Transgender hormonal therapy
515,Heart rate irregular
516,Mental disorder
517,Ovarian epithelial cancer
518,Nerve injury
519,Irritable bowel syndrome
520,Immune enhancement therapy
521,Thyroid mass
522,Hallucination
523,Limb discomfort
524,Emphysema
525,Respiratory tract congestion
526,Bronchopulmonary aspergillosis allergic
527,Glioblastoma
528,Fluid overload
529,Ischaemic cardiomyopathy
530,Torticollis
531,Pain management
532,Compression fracture
533,Intervertebral disc degeneration
534,Hypokalaemic syndrome
535,Chronic hepatitis C
536,Chronic hepatitis B
537,Emotional disorder
538,Parkinsonism
539,Panic disorder
540,Generalised anxiety disorder
541,Multiple sclerosis relapse
542,Blood triglycerides
543,Cardiovascular disorder
544,Thrombophlebitis
545,Nasal congestion
546,Clostridium difficile colitis
547,Antiplatelet therapy
548,Gastrointestinal disorder therapy
549,Venous thrombosis
550,Obsessive-compulsive disorder
551,Sjogren's syndrome
552,Hepatitis C
553,Pelvic pain
554,Varices oesophageal
555,Burning sensation
556,Folliculitis
557,Pancreatitis chronic
558,Arthropathy
559,Embolism arterial
560,Weight control
561,Benign prostatic hyperplasia
562,Colon cancer metastatic
563,Bone pain
564,Postmenopause
565,Pulse abnormal
566,Breast cancer female
567,Hypertrophic cardiomyopathy
568,Ventricular tachycardia
569,Somnolence
570,Gastric hypermotility
571,Oedema peripheral
572,Musculoskeletal stiffness
573,Neoplasm prophylaxis
574,Prostatic specific antigen increased
575,Sexual dysfunction
576,Enteritis
577,Bone marrow conditioning regimen
578,Prophylaxis against graft versus host disease
579,Bicytopenia
580,Persistent depressive disorder
581,Intermittent explosive disorder
582,Substance dependence
583,Adjustment disorder
584,Anger
585,Intra-uterine contraceptive device insertion
586,Blood pressure management
587,Breast cancer stage II
588,Prostate infection
589,Gastric sarcoma
590,Bronchiectasis
591,Blood triglycerides abnormal
592,Pruritus
593,Renal cancer metastatic
594,Plaque shift
595,Malignant urinary tract neoplasm
596,Immunodeficiency
597,Metastatic squamous cell carcinoma
598,Electrolyte substitution therapy
599,Personality disorder
600,"Hallucination, auditory"
601,Mental impairment
602,Mood altered
603,Scoliosis
604,Spinal column stenosis
605,Induction of anaesthesia
606,Developmental delay
607,Brain injury
608,Breast cancer male
609,Sleep disorder therapy
610,Acne
611,Blood uric acid abnormal
612,Paranoia
613,Bursitis
614,HIV antibody
615,Cardiomyopathy
616,Gastritis prophylaxis
617,Skin bacterial infection
618,Immunosuppressant drug therapy
619,Immune tolerance induction
620,Fatigue
621,Tarsal tunnel syndrome
622,Vitamin B12 deficiency
623,Dyskinesia
624,Subclavian steal syndrome
625,Bacterial infection
626,Micturition disorder
627,Gastric cancer
628,Brain abscess
629,Autism spectrum disorder
630,Tremor
631,Menstrual cycle management
632,Nasal sinus cancer
633,Myasthenia gravis crisis
634,Metastatic carcinoid tumour
635,Convulsion prophylaxis
636,Antibiotic therapy
637,Coagulopathy
638,Basedow's disease
639,Erosive oesophagitis
640,Drug use disorder
641,Dissociative identity disorder
642,Borderline personality disorder
643,Narcissistic personality disorder
644,Idiopathic pulmonary fibrosis
645,Mania
646,Ulcer
647,Tachypnoea
648,Prophylaxis against alcoholic withdrawal syndrome
649,Alcohol withdrawal syndrome
650,Intervertebral disc displacement
651,Myelopathy
652,Prostatic adenoma
653,Nervousness
654,Breast cancer recurrent
655,Addison's disease
656,Labyrinthitis
657,Portopulmonary hypertension
658,Malaria
659,Dysuria
660,Nocturia
661,Staphylococcal bacteraemia
662,Atrial flutter
663,Food allergy
664,Cardiac failure chronic
665,Impaired gastric emptying
666,Rapid eye movements sleep abnormal
667,Depressed level of consciousness
668,Gastrointestinal disorder
669,Hepatitis B
670,Epigastric discomfort
671,Urosepsis
672,Lower respiratory tract infection
673,Epididymitis
674,Marginal zone lymphoma
675,Waldenstrom's macroglobulinaemia
676,Brain stem glioma
677,Soft tissue infection
678,Oral contraception
679,Ocular hyperaemia
680,Impulse-control disorder
681,Social anxiety disorder
682,Blood glucose increased
683,Joint dislocation
684,Antiretroviral therapy
685,Gestational diabetes
686,Bone lesion
687,Cellulitis
688,Onchocerciasis
689,Embolism venous
690,Drug withdrawal syndrome
691,Cognitive disorder
692,Myeloid leukaemia
693,Enterococcal bacteraemia
694,Immunosuppression
695,Panic attack
696,Urinary tract infection neonatal
697,Rheumatic disorder
698,Multiple endocrine neoplasia Type 1
699,Sinus rhythm
700,Drug administered to patient of inappropriate age
701,Varicella zoster virus infection
702,Alcoholic psychosis
703,Alcoholism
704,Metastases to spine
705,Diffuse large B-cell lymphoma
706,Maintenance of anaesthesia
707,Diabetes prophylaxis
708,Retinal vein occlusion
709,Macular oedema
710,Hyperprolactinaemia
711,Pituitary tumour
712,Gastrointestinal ulcer
713,Pancreatic carcinoma
714,Hepatic neoplasm
715,Rhinorrhoea
716,Mucosal inflammation
717,Aspartate aminotransferase increased
718,Medical procedure
719,Migraine prophylaxis
720,Congenital neuropathy
721,Hypogonadism
722,Polyarthritis
723,Muscle haemorrhage
724,Focal dyscognitive seizures
725,Status epilepticus
726,Lung carcinoma cell type unspecified stage II
727,EGFR gene mutation
728,Proctitis
729,White blood cell count decreased
730,Autoinflammatory disease
731,Dermatitis
732,Dry skin
733,Gastritis erosive
734,Adult T-cell lymphoma/leukaemia
735,Type IIa hyperlipidaemia
736,Crying
737,Hypomagnesaemia
738,Subcutaneous abscess
739,Gigantism
740,Peripheral swelling
741,Immune system disorder
742,Vulvovaginal pain
743,Thyroidectomy
744,Therapeutic response increased
745,Herpes virus infection
746,Portal hypertension
747,Vitamin C deficiency
748,Sputum retention
749,Investigation
750,Normal tension glaucoma
751,Granuloma
752,Hypertriglyceridaemia
753,Obsessive-compulsive personality disorder
754,Embolism
755,Papillary thyroid cancer
756,Platelet count increased
757,Ischaemic heart disease prophylaxis
758,Alveolitis allergic
759,Colon cancer
760,Drug therapy enhancement
761,Steroid therapy
762,Rectal cancer
763,Spondylitis
764,CREST syndrome
765,Vasodilatation
766,Gangrene
767,Epidural anaesthesia
768,Thyroid hormones decreased
769,Lung adenocarcinoma
770,Osteitis deformans
771,Hormone level abnormal
772,Endocrine disorder
773,Delirium
774,Hypertonia
775,Gastrooesophageal reflux prophylaxis
776,Incision site erythema
777,Pain prophylaxis
778,Cholecystitis
779,Acute sinusitis
780,Latent autoimmune diabetes in adults
781,Gastrointestinal cancer metastatic
782,Heart rate
783,Vaginal disorder
784,Unevaluable event
785,Takayasu's arteritis
786,Paraneoplastic pemphigus
787,Bronchopulmonary aspergillosis
788,Brain neoplasm benign
789,Osteomyelitis
790,"Delusional disorder, unspecified type"
791,Schizoaffective disorder depressive type
792,Congenital diaphragmatic hernia
793,Pulmonary hypoplasia
794,Ear infection
795,Obstructive airways disorder
796,Iron deficiency
797,Haemorrhoids
798,Connective tissue disorder
799,Vulvovaginal injury
800,Chest discomfort
801,Adjuvant therapy
802,Follicular thyroid cancer
803,Small cell lung cancer
804,Aptyalism
805,Muscle contracture
806,Vitamin B1 deficiency
807,Disturbance in attention
808,Antioxidant therapy
809,Encephalitis
810,Acute disseminated encephalomyelitis
811,Completed suicide
812,Thermal burn
813,Corneal transplant
814,Back disorder
815,Essential hypertension
816,Dermatitis atopic
817,Peptic ulcer
818,Tooth infection
819,Ear discomfort
820,Colitis microscopic
821,Keratitis
822,Lumbar spinal stenosis
823,Pancreatic failure
824,Nervous system disorder
825,C-reactive protein increased
826,Anal cancer
827,Polycystic ovaries
828,Prophylaxis of neural tube defect
829,Pregnancy
830,Latent tuberculosis
831,Post-traumatic epilepsy
832,Eye infection
833,Leg amputation
834,Myeloproliferative neoplasm
835,Bipolar II disorder
836,Arrhythmia prophylaxis
837,Surgery
838,Dry mouth
839,Chemotherapy
840,Pinealoblastoma
841,HER-2 positive gastric cancer
842,Neck pain
843,Congenital cystic kidney disease
844,Small fibre neuropathy
845,Foetal exposure during pregnancy
846,Neoplasm malignant
847,Osteosarcoma metastatic
848,Tumour pain
849,Diabetic nephropathy
850,Skin infection
851,Abscess
852,Oesophageal carcinoma
853,Bladder spasm
854,Restlessness
855,Irritability
856,Skin wrinkling
857,Heart rate increased
858,Rhonchi
859,Phytotherapy
860,Colony stimulating factor prophylaxis
861,Pulmonary function test decreased
862,Lung carcinoma cell type unspecified recurrent
863,Hyperphosphataemia
864,Anaplastic large-cell lymphoma
865,Cataract
866,Gonadal dysgenesis
867,Autonomic neuropathy
868,Hysterectomy
869,Apnoea
870,Mycosis fungoides
871,Hypersomnia
872,Chronic fatigue syndrome
873,Vitamin B12 decreased
874,Hyperthyroidism
875,Atrophy
876,Diabetic retinal oedema
877,Sleep paralysis
878,Nightmare
879,Thymoma malignant
880,Peripheral artery angioplasty
881,Wound
882,Cachexia
883,Transient ischaemic attack
884,Cholangitis sclerosing
885,Tooth extraction
886,Metastases to bone marrow
887,Schizotypal personality disorder
888,Nail infection
889,Sickle cell anaemia
890,Scleroderma
891,Pericardial effusion
892,Encephalitis viral
893,Meningitis
894,Enuresis
895,Metastases to lymph nodes
896,Malignant pituitary tumour
897,Blood potassium abnormal
898,Graft versus host disease in gastrointestinal tract
899,Abnormal faeces
900,Anaesthesia procedure
901,Mydriasis
902,Proctalgia
903,Temporal arteritis
904,Peripheral circulatory failure
905,Tinea pedis
906,Enterocolitis
907,Upper respiratory tract inflammation
908,Acute myocardial infarction
909,Hyperkalaemia
910,Hypotonia
911,Hormone therapy
912,Oesophageal spasm
913,Mycobacterial infection
914,Atypical teratoid/rhabdoid tumour of CNS
915,Open angle glaucoma
916,Febrile convulsion
917,Retinopathy
918,Rosacea
919,Hodgkin's disease
920,Adenocarcinoma of colon
921,Petit mal epilepsy
922,Metastases to liver
923,Pharyngitis
924,Anorectal disorder
925,Glucose-6-phosphate dehydrogenase deficiency
926,Spinal operation
927,Atrophic vulvovaginitis
928,Temporal lobe epilepsy
929,Nasopharyngitis
930,Teething
931,Toothache
932,Herpes gestationis
933,Glomerulonephritis
934,Tuberous sclerosis
935,Ganglioglioma
936,Astrocytoma
937,Hyperkeratosis
938,Uterine leiomyoma
939,Galactorrhoea
940,Eczema
941,Pancreatic carcinoma metastatic
942,Skin irritation
943,Parathyroid disorder
944,Fluid replacement
945,Radiotherapy
946,Malignant peritoneal neoplasm
947,Fallopian tube cancer
948,Pruritus generalised
949,Pituitary-dependent Cushing's syndrome
950,Psychomotor hyperactivity
951,Bronchospasm
952,Catatonia
953,Muscle disorder
954,Brain operation
955,Blood growth hormone
956,Lymph node tuberculosis
957,Viral infection
958,Glioblastoma multiforme
959,Anaesthesia
960,Urinary tract disorder
961,Rhodococcus infection
962,Evidence based treatment
963,Renal cancer stage IV
964,Alpha-1 anti-trypsin deficiency
965,Idiopathic interstitial pneumonia
966,Arthropod sting
967,Paranasal sinus hypersecretion
968,Haemangioma
969,Metastasis
970,Diarrhoea infectious
971,Oropharyngeal pain
972,Delivery
973,Glomerulonephritis membranoproliferative
974,Neurocysticercosis
975,Hyperventilation
976,Alopecia universalis
977,Alopecia areata
978,5q minus syndrome
979,Anaplastic thyroid cancer
980,IgA nephropathy
981,Bundle branch block right
982,Circadian rhythm sleep disorder
983,Cholecystectomy
984,Cancer surgery
985,Radiation injury
986,Heart transplant
987,Osteonecrosis
988,Splenomegaly
989,Hepatitis viral
990,Lung transplant
991,Vascular dementia
992,Vomiting in pregnancy
993,Artificial menopause
994,Vulvovaginal discomfort
995,Partial lipodystrophy
996,Incontinence
997,General anaesthesia
998,Meniere's disease
999,Nuclear magnetic resonance imaging heart
1000,In vitro fertilisation
1001,Ill-defined disorder
1002,Intentional self-injury
1003,Oesophageal candidiasis
1004,Blood thyroid stimulating hormone increased
1005,Acute psychosis
1006,Malabsorption
1007,Confusional state
1008,Staphylococcal abscess
1009,Febrile neutropenia
1010,Onychomycosis
1011,Chronic granulomatous disease
1012,Adrenal suppression
1013,Blood pressure fluctuation
1014,B precursor type acute leukaemia
1015,Klebsiella infection
1016,Candida test positive
1017,Osteosarcoma
1018,Graft versus host disease in skin
1019,Blood glucose decreased
1020,Proteinuria
1021,Glioma
1022,Androgen deficiency
1023,Blood iron
1024,Blood calcium
1025,Influenza like illness
1026,Demyelination
1027,Hypomania
1028,Reading disorder
1029,Upper respiratory tract infection
1030,Haemorrhage prophylaxis
1031,Janus kinase 2 mutation
1032,Hereditary haemorrhagic telangiectasia
1033,Hyperparathyroidism
1034,Pituitary enlargement
1035,Acral overgrowth
1036,Prinzmetal angina
1037,Ear disorder
1038,Pancreatitis
1039,Dermatitis acneiform
1040,Cotard's syndrome
1041,Liver iron concentration increased
1042,Paraesthesia
1043,Increased appetite
1044,Vasogenic cerebral oedema
1045,Ex-tobacco user
1046,Otitis externa
1047,Subarachnoid haemorrhage
1048,Prophylaxis against dehydration
1049,Menorrhagia
1050,Purpura
1051,Haematemesis
1052,B-cell small lymphocytic lymphoma
1053,Clostridium difficile infection
1054,Neurofibromatosis
1055,Coccidioidomycosis
1056,Systemic mycosis
1057,Endometrial sarcoma
1058,Initial insomnia
1059,Haematuria
1060,Acquired mixed hyperlipidaemia
1061,Violence-related symptom
1062,Thinking abnormal
1063,Psychotic symptom
1064,Adverse drug reaction
1065,Blister
1066,Blood immunoglobulin G decreased
1067,Hypogammaglobulinaemia
1068,Therapy naive
1069,Blood uric acid increased
1070,Blood potassium
1071,Immunoglobulins decreased
1072,Non-Hodgkin's lymphoma stage IV
1073,Left ventricular dysfunction
1074,Hairy cell leukaemia
1075,Chorea
1076,Ovarian vein thrombosis
1077,Diagnostic procedure
1078,Blood test
1079,Ventricular remodelling
1080,Bone marrow transplant
1081,Glycosuria
1082,Diffuse large B-cell lymphoma stage IV
1083,Brain neoplasm
1084,Blood testosterone abnormal
1085,Dyspnoea exertional
1086,Angiogram
1087,Haematological malignancy
1088,Mucopolysaccharidosis I
1089,Tic
1090,Lip dry
1091,Therapeutic procedure
1092,Lipodystrophy acquired
1093,Cholelithiasis
1094,Nodule
1095,Electrolyte imbalance
1096,Acute graft versus host disease in intestine
1097,Fear
1098,Secondary immunodeficiency
1099,Cardiac operation
1100,Arterial occlusive disease
1101,Tension headache
1102,Cervicobrachial syndrome
1103,Stoma care
1104,HIV infection CDC category C
1105,Non-small cell lung cancer stage IV
1106,Anal abscess
1107,Alanine aminotransferase increased
1108,Asteatosis
1109,Schizophreniform disorder
1110,Renal failure
1111,Kawasaki's disease
1112,Acquired immunodeficiency syndrome
1113,Breakthrough pain
1114,Osteogenesis imperfecta
1115,Dacryostenosis congenital
1116,Periarthritis
1117,Enterocolitis viral
1118,Allergic cough
1119,Ovarian failure
1120,Blood disorder
1121,Hypotension
1122,Factor VIII inhibition
1123,Haemostasis
1124,Dementia with Lewy bodies
1125,Coronary angioplasty
1126,Lymphoedema
1127,Blood sodium decreased
1128,Gingivitis
1129,Parent-child problem
1130,Prophylaxis against HIV infection
1131,Eye pruritus
1132,Appendicectomy
1133,Urethral repair
1134,Blood oestrogen
1135,Faeces hard
1136,Behcet's syndrome
1137,Aspergillus infection
1138,Renal abscess
1139,Cerebral toxoplasmosis
1140,Mixed connective tissue disease
1141,Renal replacement therapy
1142,Neutrophil count decreased
1143,Biopsy bone marrow
1144,Alkalosis
1145,Hypoalbuminaemia
1146,Septic shock
1147,Hyponatraemia
1148,Mobility decreased
1149,Joint stiffness
1150,Familial mediterranean fever
1151,Cryopyrin associated periodic syndrome
1152,Pleural mesothelioma malignant
1153,Supportive care
1154,Astringent therapy
1155,Toxoplasmosis
1156,Factor IX deficiency
1157,Medullary thyroid cancer
1158,Focal segmental glomerulosclerosis
1159,Magnesium deficiency
1160,Hair growth abnormal
1161,Depressive symptom
1162,Intraocular pressure test abnormal
1163,Lung transplant rejection
1164,Peripheral coldness
1165,Evans syndrome
1166,Conjunctivitis
1167,Colony stimulating factor therapy
